id,pic,line,x0,y0,x1,y1,w0,c_gray,red,green,blue,alpha
66,1,2,920,525,913,533,4.0,0,0,0,0,0
67,1,2,913,533,909,535,4.0,0,0,0,0,0
68,1,2,909,535,908,535,4.0,0,0,0,0,0
69,1,2,908,535,907,535,4.0,0,0,0,0,0
70,1,2,907,535,905,535,4.0,0,0,0,0,0
71,1,2,905,535,897,535,4.0,0,0,0,0,0
72,1,2,897,535,881,531,4.0,0,0,0,0,0
73,1,2,881,531,861,527,4.0,0,0,0,0,0
74,1,2,861,527,850,527,4.0,0,0,0,0,0
75,1,2,850,527,838,527,4.0,0,0,0,0,0
76,1,2,838,527,838,527,4.0,0,0,0,0,0
77,1,2,838,527,838,527,4.0,0,0,0,0,0
78,1,2,838,527,838,527,4.0,0,0,0,0,0
79,1,2,838,527,838,527,4.0,0,0,0,0,0
80,1,2,838,527,838,527,4.0,0,0,0,0,0
81,1,2,838,527,838,527,4.0,0,0,0,0,0
82,1,2,838,527,836,527,4.0,0,0,0,0,0
83,1,2,836,527,834,526,4.0,0,0,0,0,0
84,1,2,834,526,822,526,4.0,0,0,0,0,0
85,1,2,822,526,817,526,4.0,0,0,0,0,0
86,1,2,817,526,816,526,4.0,0,0,0,0,0
87,1,2,816,526,815,526,4.0,0,0,0,0,0
88,1,2,815,526,815,526,4.0,0,0,0,0,0
89,1,2,815,526,815,526,4.0,0,0,0,0,0
90,1,2,815,526,815,526,4.0,0,0,0,0,0
91,1,2,815,526,814,526,4.0,0,0,0,0,0
92,1,2,814,526,814,526,4.0,0,0,0,0,0
93,1,2,814,526,813,526,4.0,0,0,0,0,0
94,1,2,813,526,809,525,4.0,0,0,0,0,0
95,1,2,809,525,800,521,4.0,0,0,0,0,0
96,1,2,800,521,783,518,4.0,0,0,0,0,0
97,1,2,783,518,783,518,4.0,0,0,0,0,0
98,1,2,783,518,782,518,4.0,0,0,0,0,0
99,1,2,782,518,782,518,4.0,0,0,0,0,0
100,1,2,782,518,782,518,4.0,0,0,0,0,0
101,1,2,782,518,782,518,4.0,0,0,0,0,0
102,1,3,1035,172,1036,172,4.0,0,0,0,0,0
103,1,3,1036,172,1036,172,4.0,0,0,0,0,0
104,1,3,1036,172,1038,172,4.0,0,0,0,0,0
105,1,3,1038,172,1048,188,4.0,0,0,0,0,0
106,1,3,1048,188,1057,202,4.0,0,0,0,0,0
107,1,3,1057,202,1072,225,4.0,0,0,0,0,0
108,1,3,1072,225,1112,295,4.0,0,0,0,0,0
109,1,3,1112,295,1141,345,4.0,0,0,0,0,0
110,1,3,1141,345,1188,415,4.0,0,0,0,0,0
111,1,3,1188,415,1212,454,4.0,0,0,0,0,0
112,1,3,1212,454,1247,522,4.0,0,0,0,0,0
113,1,3,1247,522,1260,549,4.0,0,0,0,0,0
114,1,3,1260,549,1267,560,4.0,0,0,0,0,0
115,1,3,1267,560,1267,560,4.0,0,0,0,0,0
116,1,3,1267,560,1267,560,4.0,0,0,0,0,0
117,1,3,1267,560,1267,560,4.0,0,0,0,0,0
118,1,3,1267,560,1267,560,4.0,0,0,0,0,0
119,1,3,1267,560,1267,560,4.0,0,0,0,0,0
120,1,3,1267,560,1267,560,4.0,0,0,0,0,0
121,1,3,1267,560,1267,560,4.0,0,0,0,0,0
122,1,3,1267,560,1267,560,4.0,0,0,0,0,0
123,1,3,1267,560,1267,560,4.0,0,0,0,0,0
124,1,3,1267,560,1267,560,4.0,0,0,0,0,0
125,1,3,1267,560,1267,542,4.0,0,0,0,0,0
126,1,3,1267,542,1278,499,4.0,0,0,0,0,0
127,1,3,1278,499,1299,435,4.0,0,0,0,0,0
128,1,3,1299,435,1331,349,4.0,0,0,0,0,0
129,1,3,1331,349,1340,319,4.0,0,0,0,0,0
